OBJECTID,class,classid,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,EVI,GNDVI,NDMI,NDVI,NDWI,SAVI,B4_asm,B4_contrast,B4_corr,B4_diss,B4_ent,B4_idm,B4_var,B8_asm,B8_contrast,B8_corr,B8_diss,B8_ent,B8_idm,B8_var,B3_asm,B3_contrast,B3_corr,B3_diss,B3_ent,B3_idm,B3_var,elevation,slope,aspect,B7_asm,B7_contrast,B7_corr,B7_diss,B7_ent,B7_idm,B7_var
572,Built up,4,3296.0,3029.0,1903.5,2072.0,1974.0,2131.0,2613.5,3057.0,2791.0,3222.0,0.06204093,0.1837009891249129,0.13866356,-0.07688639,0.15492484,0.13866356,0.119886209008462,0.007981289,4478083750.74783,0.6684076016728611,48409.32421874999,4.8507527556575365,0.031250086,6856772559.4403305,0.007981289,11294974861.842016,0.6076783380171537,82969.69531250001,4.850752755657537,0.031250013,14266001361.0141,0.008060031,2286711439.392795,0.5835338820939548,36172.01432291666,4.8432316273962535,0.035156533,2788165826.3305206,6,0.68238544,90.0,0.019636743,6654630647.925348,0.5361460668026654,51666.06944444444,4.116596532957747,0.4375000014548751,7076614124.581726
1729,Trees,6,2611.5,1858.5,1331.0,1515.0,1332.0,1911.5,3106.0,3512.0,3860.0,3777.0,-0.14951926,0.5332257801233515,0.44677702,0.2144228,0.50203604,0.44677702,0.3812192857757887,0.008133876,918589441.6592884,0.8557514767365725,19257.31206597221,4.837214724787225,0.035157081,3305011874.922516,0.007994098,2519336667.185764,0.7634949090304256,39395.24565972222,4.850151065396633,0.031250042,5386423194.908081,0.008024616,310378418.500434,0.8260255082407354,12657.501302083334,4.847443459222571,0.035157395,920211989.0807877,31,1.2824237,195.38835,0.0183685679494598,1255105128.6736112,0.8501528152390291,23454.540798611117,4.199641552012132,0.3750000169017138,4220662312.0006094
728,Mixed crop fields,3,3690.0,2984.0,1417.0,1665.5,1808.5,2251.5,3106.5,3412.0,3512.5,3633.5,0.04706325,0.3134659428497648,0.35945028,-0.018341618,0.32384652,0.35945028,0.2522990433972399,0.007981289,1668446371.8819442,0.5394970052280619,30848.763020833343,4.8507527556575365,0.0312501151990334,1841020963.7268448,0.007981289,4068914710.216581,0.7209100406832455,47686.12977430555,4.8507527556575365,0.03125032,7433631097.369965,0.008151584,439484854.1154513,0.4485602928485314,14884.686631944443,4.8351088088740655,0.0381949249045359,402819723.696579,77,1.5826039,12.443803,0.019636743,3184489122.720486,0.7147496153215595,33126.274305555555,4.116596532957745,0.4375000012359831,5851281126.434906
3740,Shrubs,5,3531.0,2799.0,1572.0,1738.0,1869.0,2160.0,2745.0,2954.0,3102.0,3340.0,0.098566145,0.2071319538670285,0.27438232,-0.09285451,0.22312556,0.27438232,0.1670305676855895,0.008029514,851662744.1957464,0.3354240624913898,22460.534288194453,4.845939233570314,0.0312500906345965,643483117.330452,0.008381408,1429435509.1788197,0.3367095100469989,28690.865451388887,4.822473313395108,0.049479609,1076910834.6825256,0.008749503,185688101.68532985,0.3195986145786509,10615.689670138889,4.795698096784938,0.0464414828657381,137064265.8421936,189,0.6183033,0.0,0.0184039834104938,404842912.3107639,0.4878638372779609,11807.251736111111,4.198426408440518,0.3750001096889406,402414912.3207092
2002,Mixed crop fields,3,3574.0,2819.0,1437.0,1668.0,1847.0,2176.0,2897.0,3146.0,3436.0,3464.0,0.034014944,0.304979403,0.35595897,0.007090146,0.32018209,0.35595897,0.2464953271028037,0.008018211,2968100498.598958,0.4237473325595134,39145.87586805556,4.8477443043530215,0.034722277,2633185172.1422424,0.008042324,4106280709.913194,0.2192772676980006,48538.25347222221,4.845337543309412,0.031250082,2600591443.4677124,0.008018211,682861649.5069444,0.4185636069084653,18868.098958333336,4.847744304353022,0.034722303,598143731.9925613,103,1.2823544,344.62292,0.0244946891878858,800602621.4618056,0.5657167528661595,16625.09375,3.9627529223239257,0.4635416728107925,938567447.5933838
1673,Built up,4,4168.5,3970.0,1780.5,2112.0,2421.0,2860.5,3364.0,3561.0,3605.5,3702.0,0.10627509,0.1860721505741933,0.2595704,-0.08017788,0.18667626,0.2595704,0.1510981383873862,0.007981289,3894238249.25434,0.5247646376610718,47947.68142,4.850752755657536,0.031250014,4093616778.282517,0.008370105,1810029646.0625,0.3417172342926605,32911.19010416667,4.82283613637714,0.039062872,1382193783.1700745,0.007981289,2153512256.02691,0.5236632565314946,33069.49913194445,4.8507527556575365,0.03125017,2253249699.8068466,76,3.128412,299.57953,0.019636743,414454340.2204861,0.7039340424402805,12495.940104166666,4.116596532957746,0.4375000557438541,703928434.8838806
3489,Trees,6,2548.5,1765.0,1337.0,1460.0,1367.5,1791.0,2583.0,2786.0,2867.0,3012.0,-0.027145797,0.3146445813858861,0.33156797,0.058506545,0.34055403,0.33156797,0.2346072186836518,0.009125133,6376807.362847222,0.3793829702729531,2004.6597222222224,4.759658658982352,0.082468627,5134658.266956329,0.008607841,188423542.2829861,0.6029107370023966,10546.401909722224,4.793291335741326,0.060330378,236936262.48220825,0.008630446,4285623.709,0.4373409929888973,1627.1875,4.789681194175911,0.068147778,3818353.5734558105,317,0.7033652,151.5285,0.0233806092062114,72128712.9891493,0.6659604712532026,4633.240017361111,3.985676160001429,0.4752605120802582,107701177.63977052
260,Mixed crop fields,3,3229.5,2506.0,1472.0,1700.0,1599.5,2109.5,3191.0,3476.0,3688.0,3674.0,-0.038774896,0.428478933,0.36768937,0.07509931,0.4039894,0.36768937,0.3108214209044979,0.008053627,310719563.6514757,0.6712391909804512,13618.379774305558,4.843532472526704,0.0347229184830535,475144764.54167175,0.008042324,3929331684.0516496,0.3991235596005615,50126.58029513888,4.845337543309412,0.0312500325416034,3279510721.09433,0.008138774,160781782.4904514,0.5563766327163153,10028.700520833336,4.835710499134968,0.031250959,181296759.72454837,5,0.30916065,180.0,0.0196367428626543,980980095.8875868,0.3789843415948922,17693.734809027777,4.116596532957746,0.4375000635958374,793786821.4476318
145,Mixed crop fields,3,3481.0,2590.0,1580.0,1794.0,1841.0,2234.0,3118.0,3426.0,3066.0,3662.0,0.056972876,0.2609218436873747,0.26903552,-0.04260412,0.24239245,0.26903552,0.1955211889937739,0.008084144,475005350.3906249,0.6409152155924617,16384.21267361111,4.840824866352641,0.038628619,659760623.1798553,0.008018211,2810631475.5000005,0.6880321129827999,40027.93055555556,4.8477443043530215,0.04253476,4541893175.843201,0.008315475,109443049.48263888,0.6178884999070627,8109.038194444443,4.825180919569172,0.053385782,143612416.65782166,9,0.98829955,339.781,0.0193586938175154,1992556918.7760415,0.6976724324072798,28588.11892361111,4.135862384356441,0.4340277871845083,3319011627.335449
703,Built up,4,3788.5,3443.0,2466.0,2593.0,2655.0,2562.5,3156.5,3327.0,3147.0,3478.0,0.06695357,0.1335329379311119,0.121305056,-0.08732771,0.09285436,0.121305056,0.074994072,0.007981289,2889827574.6679683,0.501274333,39852.14800347222,4.850752755657535,0.0312500439101064,2882137627.4793625,0.008005401,3485332194.028212,0.3980530089121005,42985.47612847222,4.848345994613926,0.0347225355253682,2907013410.7927856,0.008011806,2271431067.0078125,0.4128357750855361,30676.45313,4.848045149483474,0.035156646,1918092094.1743164,76,1.9756858,159.80666,0.019636743,1484437254.2938366,0.4752234517293859,21489.51345486111,4.116596532957744,0.4375000199051465,1425102680.859253
3968,Trees,6,3053.5,2161.0,1346.5,1493.5,1416.5,1855.5,2953.0,3289.0,3316.0,3555.5,-0.02523839,0.3994852763864178,0.3752435,0.050527487,0.39401352,0.3752435,0.2820251346708219,0.008326778,92500235.02604166,0.1033362489002576,7293.901041666668,4.822774158525559,0.042101972,51766617.20677567,0.008206214,894954625.2977431,0.3358795761590217,21467.630208333336,4.834807963743613,0.0386288358457952,673579518.513794,0.008187,32569085.287326388,0.2298242692237533,4351.403645833334,4.830896977047747,0.0451401141899587,21050760.7756958,200,0.70208037,28.277534,0.019794229,363918500.9921875,0.5109766301138662,10454.569444444443,4.111181320609621,0.4375000434129427,373979378.3207703
905,Water,0,1084.0,1064.0,1284.0,1266.0,1166.0,1155.0,1153.0,1132.0,1123.0,1118.0,-0.031675946,-0.016676419,-0.06616823,0.008071025,-0.026252983,-0.06616823,-0.012119064,0.009835702,5481717.867187501,0.081912095,1787.1501736111113,4.709332018245781,0.096356714,2984417.9249305725,0.0102614414544753,3861859.435763889,0.322707934,1591.358506944444,4.665783215231721,0.064239097,2864356.2093276978,0.011808796,7635513.402777775,0.1235559573427421,2169.914063,4.575791028110785,0.082032757,4364051.661979675,7,0.0,0.0,0.0263747227044753,1370264.9565972225,0.5956174522952216,747.3376736,3.895164345110895,0.4053835505694695,1716936.743675232
692,Built up,4,3018.0,2405.0,1501.0,1730.0,1714.0,1982.0,3104.0,3547.0,3842.0,3640.0,-0.052740008,0.3966982875446594,0.35926068,0.10778995,0.37561968,0.35926068,0.2861374407582939,0.008024616,1071232995.5785596,0.3684781987196323,26077.93967013889,4.847443459222571,0.035156327818715,856632434.8558121,0.007994098,9212049368.203123,0.4090016815226128,75006.83940972225,4.850151065396634,0.031250022,7745143473.801392,0.00835089,706389716.2499999,0.3869842861990836,20774.42188,4.820367397481949,0.0386285477727365,576136152.8600616,70,4.6420574,201.50792,0.019636743,2124378276.71658,0.6656608816921705,28866.758246527774,4.116596532957747,0.437500003,3165227459.6517944
3535,Maize fields,1,3844.0,3056.0,1588.0,1821.5,2027.0,2398.5,2905.5,3181.5,3304.0,3475.0,0.06848751,0.2563993134364043,0.2759603,-0.049776472,0.24017738,0.2759603,0.1954651182751399,0.007474923,397532051.0364583,0.4585228708754599,13167.87152777778,4.901294737573365,8.212335310812912e-07,368914992.34908295,0.007402585,1151482464.0555558,0.5180584493089346,24801.38020833333,4.908515020704198,0.003472409,1202515116.454132,0.007426698,163976710.57638884,0.4376417862411921,8640.409722222223,4.906108259660586,1.5645793581919822e-06,146768894.85985565,144,1.367792,47.315197,0.0147207754629629,383973120.3810764,0.6662714528657123,12372.137152777776,4.3429261754556325,0.3750003018663344,586245440.4446716
1365,Maize fields,1,3221.5,2515.5,1470.0,1779.0,1751.0,2207.5,2924.0,3133.5,3372.5,3273.5,0.004523253,0.3160049667428877,0.3062852,0.033621136,0.3116468,0.3062852,0.237008142422381,0.008096954,151206756.83767363,0.4471492573272428,9987.028645833332,4.840223176091739,0.038629359,139953034.22089386,0.008072841,1989388837.354601,0.8001426534243636,32421.98654513889,4.842629937,0.035156691,4957797017.519623,0.008151584,43878629.480468735,0.6135896065695745,4962.536024305555,4.835108808874066,0.031251978,57028901.61705017,7,0.0,0.0,0.0184039834104938,2217371090.282552,0.7576494,27587.938802083336,4.198426408,0.3750000229730755,4564343519.808991
3551,Built up,4,4163.0,3834.5,1749.0,2059.0,2618.0,2867.0,3435.0,3571.5,3593.0,3684.0,0.12452004,0.1421335200787153,0.27811214,-0.08594718,0.15299055,0.27811214,0.1268733515539133,0.008489161,4194531821.493055,0.3751843808569082,49710.137152777774,4.823664930867107,0.046007006,3346627905.65744,0.008042324,2385695616.424045,0.6210341034489318,37981.65407986112,4.845337543309412,0.038194479,3142460516.301422,0.008079246,1138742332.165799,0.3665543154498939,25785.409722222223,4.842329092004899,0.034722408,897053197.2775726,241,0.45599565,132.6862,0.019636743,1314146810.265191,0.664298746,21094.512586805555,4.116596532957746,0.4375009243598742,1949017654.437378
238,Water,0,1096.0,1065.0,1418.0,1548.0,1488.0,1462.0,1227.0,1237.0,1219.0,1189.0,-0.003827228,-0.068536989,-0.119879745,0.04310345,-0.098154984,-0.119879745,-0.051352071,0.0100395296826774,11848276.594618058,0.6449327261897739,2681.000868055556,4.704592237059947,0.064671919,16834239.37160492,0.009207266,7380501.592013889,0.8049116323169149,2053.497395833333,4.753641756373325,0.08593991,18780518.215610504,0.011043972,6545370.813802083,0.5801043773186164,2101.398003472222,4.619503279943982,0.076824783,7790726.403160095,0,4.2093177,125.91059,0.023009877,16320923.899305556,0.7590597248790022,2101.4531250000005,4.014821170947436,0.4414078201158662,34292130.0190773
3892,Trees,6,3412.5,2293.0,1372.5,1554.0,1494.0,1994.0,2772.1666666666665,3203.333333333333,3285.75,3491.333333333333,0.016027875,0.3486034920935235,0.36234868,-0.005370931,0.37029818,0.36234868,0.2673640167364016,0.008035919,82036445.37456597,0.4241604790883705,7108.266059027778,4.845638388439863,0.038630273,71156546.42099762,0.007836613,862633036.8572048,0.3708043020930434,23024.594184027774,4.865193321919202,0.024309336,686395003.7332764,0.007836613,29458066.54296875,0.4439882968421054,4087.7469618055543,4.865193322,0.0243097596816021,26568410.796539307,382,0.30916065,180.0,0.0149136766975308,443001459.6276041,0.4820733248739965,13308.277777777776,4.336295819535894,0.3750000323070984,428573863.4501343
2822,Trees,6,2333.5,1587.0,1256.0,1404.5,1291.5,1729.0,2796.0,3075.5,3237.0,3356.5,-0.10695237,0.4105434532888889,0.3949141,0.16688126,0.43344364,0.3949141,0.3050027022597211,0.008497073,6856435.099826389,0.4973267389908333,2071.687500000001,4.8071302117420895,0.049918114,6875091.080261231,0.008084144,125811128.30555557,0.573158944,8385.748263888889,4.840824866352641,0.045573415,147031248.4730835,0.008455253,10593007.767795138,0.4261156166486904,2514.8094618055547,4.806829366611639,0.042537558,9227443.368614197,78,0.7422168,245.38509,0.0261863425925925,72512021.75434028,0.465415523,5238.309027777778,4.053631677819854,0.4010420326317556,67949573.36190796
2412,Maize fields,1,3314.0,2725.0,1514.0,1780.0,1738.0,2314.0,3329.0,3538.0,3596.0,3723.0,-0.007382283,0.3743030501803871,0.32358938,0.0421678,0.34021682,0.32358938,0.2743039496808805,0.007723961,103139928.68836802,0.5678513130799963,7913.026041666668,4.878129663,0.026476065561725,120015169.7723236,0.007566476,1798662005.2673612,0.6570620888914788,30460.597222222223,4.893171919051178,0.017795246,2640522834.3719788,0.008119183,17748158.388020836,0.6769583515536299,3382.8081597222217,4.846540923831217,0.032987067221032,27809400.10381317,42,0.0,0.0,0.0187287507233796,2111754436.0368924,0.5416542657323407,25089.169704861117,4.202231084007938,0.3897570614007096,2361255433.947937
3211,Maize fields,1,3771.0,3202.0,1680.0,1942.0,2206.0,2594.0,3243.0,3502.0,3626.0,3752.0,0.078359574,0.197271529338811,0.26008874,-0.07117689,0.18683901,0.26008874,0.1444708680142687,0.0083475,893973766.4843748,0.5984557284851423,21934.730034722223,4.818261482,0.031250116,1118080152.193222,0.008109764,636556746.5972221,0.6720613552130115,19478.404513888887,4.839621485830835,0.038628546,986411891.0829164,0.008170799,261767565.6215278,0.5330823443802173,11491.73611111111,4.834206273482711,0.038628914,282134250.164093,117,0.4565777,132.61887,0.0184039834104938,452401648.9583333,0.6074858063389671,14101.630208333332,4.198426408440517,0.3750000949864455,586171827.9275208
3471,Grass,8,2357.5,1938.0,1373.5,1497.0,1513.5,1863.5,2167.0,2285.0,2355.0,2451.0,0.011003054,0.1674740147069516,0.19979675,0.005083199,0.1841823,0.19979675,0.1272471282003597,0.007402585,78326001.2217882,0.7971168717789867,6978.881510416666,4.908515020704197,0.003473106,197344690.72733307,0.007487733,273328012.3706598,0.8023126008641954,12924.344618055557,4.900693047312462,0.007812911,712144536.9150848,0.007542363,41810344.24652777,0.8328143361493149,5024.217013888889,4.895578680094789,0.0143243140333451,127448319.1492386,69,0.45610997,47.32705,0.0147207754629629,289083525.21440977,0.8104937177221694,10468.901041666666,4.3429261754556325,0.3750001332981706,801062377.2028198
2225,Maize fields,1,3370.333333333333,2780.0,1473.3333333333333,1685.0,1825.75,2106.0,2514.0,2663.0,2666.0,2934.0,0.12125797,0.1554253662247652,0.22866572,-0.12661782,0.17907631,0.22866572,0.1276847027781927,0.008029514,630206594.5407987,0.5815605007322083,18837.71180555556,4.845939233570315,0.031252589,752465884.0931549,0.008029514,2563361524.2977424,0.5657236376533039,37027.997395833336,4.845939233570314,0.031250042,2962077051.704132,0.008005401,204059772.6814236,0.5284444033913941,9286.566840277776,4.848345994613926,0.034725074,215871555.43144223,37,1.0645622,286.88074,0.0196367428626543,916554408.6710068,0.5170079531746026,19469.644097222223,4.116596532957747,0.437500010143703,942828722.574936
1254,Water,0,1410.5,1237.5,1224.0,1290.5,1249.0,1249.5,1200.5,1257.0,1319.5,1233.5,0.025867637,0.018426209,0.002506391,-0.03717252,0.028457882,0.002506391,0.0146044968620359,0.008182102,731390541.3042535,0.792087922,19499.295572916664,4.832401202700002,0.035157914,1756295768.133953,0.007981289,32761777211.24957,0.783722506,121411.39366319448,4.8507527556575365,0.031250113,75687321971.06291,0.008011806,802567363.2760415,0.8061751744503143,19979.018229166668,4.848045149483474,0.0351575397884094,2062235716.970856,8,0.7481961,294.4053,0.019636743,34245466854.19141,0.6983245751198996,115731.12022569444,4.116596532957747,0.4375000003564185,56809790292.586334
2597,Mixed crop fields,3,3841.0,3046.5,1552.0,1767.0,1858.0,2291.5,3052.5,3300.5,3497.5,3586.5,0.061343875,0.2698424002964955,0.31333068,-0.04205358,0.27475476,0.31333068,0.2086001129814517,0.007994098,886319610.9257812,0.5507496581800568,21013.483940972223,4.850151065396633,0.031250365,1000592499.1442108,0.008103359,714981943.969184,0.5812768351151377,20547.59678819444,4.839922330961287,0.031250051,862917270.188385,0.008175697,306745354.25000006,0.5581781649870949,12133.681423611111,4.837515569917676,0.034722829,352332997.4473572,49,0.45836693,227.58661,0.0196367428626543,410994368.7018229,0.6498024912395957,11813.811197916666,4.116596532957745,0.4375000126675736,600603192.0093079
502,Trees,6,2539.0,1742.5,1267.5,1531.5,1281.0,1844.0,2949.5,3392.0,4192.0,3594.5,-0.17849801,0.584434596,0.46613005,0.24447024,0.5228436,0.46613005,0.4081261771672337,0.007378472,874891626.3893228,0.7246126041121207,21897.30251736111,4.910921781747808,3.1842783969649415e-07,1589419704.410164,0.007402585,18989224853.29557,0.7315898848741271,107378.4448784722,4.908515020704197,0.003472232,35171439911.02887,0.00751825,411537112.3519965,0.6173382690308055,16257.15755208333,4.897985441,0.003907395,537049720.6965408,5,0.34123728,90.0,0.0147207754629629,13408258262.674911,0.7077403088939986,70441.95008680556,4.342926175455632,0.3750000040342049,22806864461.04651
1019,Rice fields,9,3657.0,2839.0,1690.5,1994.5,2176.0,2516.5,3228.0,3492.5,3668.0,3780.0,0.092859186,0.1976535633163621,0.2686366,-0.06990287,0.18670122,0.2686366,0.1604140635317303,0.007426698,373292362.1727431,0.7920462541794471,15301.846354166668,4.906108259660587,3.5127646765735337e-07,904320187.1904756,0.007378472,489827257.3506944,0.5965216501263443,16953.948784722226,4.910921781747808,2.589319424573952e-07,613655834.29422,0.007439507,98485074.08680557,0.7509769820678938,7893.843749999999,4.905506569399684,7.992425580051077e-07,198872351.5072403,6,1.3636622,90.0,0.0147207754629629,488608208.7695313,0.5874221628331951,14479.92925347222,4.3429261754556325,0.3750000137036501,596249770.8468933
470,Built up,4,3103.0,2710.0,1364.5,1484.0,1662.5,2280.5,2914.5,3157.0,2574.5,3259.0,0.09780844,0.1660704578684826,0.241432,-0.10685549,0.20021053,0.241432,0.1314883148831488,0.007378472,8109390409.210938,0.4291772633690131,71438.71267361111,4.910921781747808,8.289899190537467e-08,7104443272.210976,0.007378472,13054090631.237848,0.4538180579261507,92427.33680555558,4.910921781747808,1.87454548685101e-08,11961778279.532654,0.00740899,3962317897.2009535,0.4299356002377037,46775.41189,4.908214175573746,0.003906441,3503423119.1127243,8,1.0692981,253.19627,0.0147207754629629,4615742567.611546,0.4701315265066622,45006.89279513889,4.3429261754556325,0.3750000529923987,4418463787.143311
2331,Water,0,1166.0,1125.0,1455.5,1614.5,1440.0,1381.0,1251.5,1263.5,1230.5,1226.5,-0.011896757,-0.055848723,-0.13624209,0.023038153,-0.07707149,-0.13624209,-0.039148459,0.00837651,10414475.698784722,0.430822181656261,2229.555555555555,4.814350494872921,0.053389468,9192790.360347748,0.008387813,268194615.09939235,0.5054349883982752,5916.358940972222,4.812545424090214,0.042102528,284101498.7139664,0.009604372,6906208.185763888,0.437316655388738,1931.2378472222224,4.736408079986402,0.075524097,6194356.405860901,37,1.6439146,55.664227,0.020022545,414691780.9418403,0.5299297687162965,6806.40625,4.1079089908824304,0.4375035746793405,450634604.0436859
3605,Trees,6,3260.0,2543.0,1424.0,1614.0,1626.0,2132.0,2641.0,2788.0,2850.0,2918.0,0.061077844,0.2626079413272347,0.28218243,-0.071647614,0.26333472,0.28218243,0.1926859250153657,0.008092056,1326606161.7465277,0.8732141649193437,24806.89236111111,4.841727401743995,0.034722393,5244625635.096108,0.008272147,851932099.8958333,0.8095148202820277,22498.62326388889,4.827888525743232,0.0416667726474801,2231667552.7830505,0.008194912,266767751.63368055,0.8698246769288699,11743.200520833332,4.831799512,0.035156355,1028284210.2087326,457,3.7056773,54.324524,0.0196013274016203,626896679.671875,0.846361376,15755.386284722224,4.117811676529359,0.4375000082576957,2034793614.090088
2464,Maize fields,1,4015.0,3777.0,1673.0,1874.0,2136.0,2394.0,2666.0,2899.0,2946.0,3127.0,0.15359543,0.134086341902848,0.20524636,-0.16710876,0.13836224,0.20524636,0.1049159587926983,0.007474923,485022299.44270825,0.6112946144443541,14537.641493055558,4.901294737573365,0.006944723,618557284.6717682,0.007656521,576986749.2499999,0.6125695106404826,18202.01041666666,4.883845720007185,0.0112848643401898,767883764.1245728,0.007614701,138504651.30555552,0.5889006506442194,8059.428819444445,4.888358396963956,0.0108511697301979,167665512.1851883,56,1.582173,347.62714,0.0147207754629629,421579241.9652778,0.4731250729544925,13023.894097222224,4.342926175455631,0.3750001007124549,409901551.1691895
139,Trees,6,2762.0,1950.5,1290.0,1491.5,1353.5,1910.5,2994.0,3357.5,3667.0,3638.5,-0.09674145,0.477020989,0.42071563,0.1467758,0.46564108,0.42071563,0.3476273873008588,0.008101852,403280716.454427,0.8170322101056053,14004.78168402778,4.838718950439482,0.034722578,1112018105.8286247,0.007981289,2334997766.151041,0.7521360554157727,36124.77517361111,4.850752755657535,0.0312500967737627,4745322162.2586975,0.008121067,112089409.55729164,0.7924058124155202,8002.874131944446,4.837816415048128,0.03515727,270849360.9890213,69,2.3898432,90.0,0.0200722776813271,1602749062.640625,0.7898051035190675,24630.723958333336,4.091915469210926,0.4409722280104867,3879239049.764008
517,Built up,4,4471.0,4093.0,5008.0,5698.0,6032.0,4913.0,4788.5,4852.0,5587.0,4757.5,-0.013770835,-0.073587725,-0.012318241,0.11441832,-0.035990622,-0.012318241,-0.038799941,0.007378472,67553434617.322914,0.7056311576777952,187089.63107638893,4.910921781747808,1.96795133032521e-08,114130233563.77988,0.007378472,34994651644.74132,0.6724660443424082,136328.43663194444,4.910921781747808,1.3136550729711602e-07,53110317462.15857,0.007402585,75102586822.69576,0.69726838,191964.9648,4.908515020704197,0.003472284,123436262850.69724,6,0.92082614,47.822155,0.0147207754629629,28852224546.499565,0.6569557922444014,110285.44401041666,4.3429261754556325,0.3750002461487675,41906678399.2522
1977,Maize fields,1,3213.5,2681.0,1516.5,1737.5,1867.5,2149.5,2708.0,2912.0,2858.0,3095.5,0.075044975,0.1836207691731752,0.2423104,-0.060128193,0.1974639,0.2423104,0.1454779053910206,0.008169292,543828283.4210069,0.6155841565732462,15226.770833333338,4.833002892960906,0.042101066,715807867.2746124,0.008072841,7184326602.140191,0.6869451630322796,57369.43880208333,4.842629937135349,0.035156361,11463675082.533812,0.008301158,195688347.70182297,0.4503020889841561,9177.128038194443,4.823977539047364,0.03515697,181167388.9965515,23,0.98780954,20.141682,0.019636743,2006297503.6940105,0.7771010327382228,25610.288628472223,4.116596532957745,0.4375000072906368,4515586124.280243
2250,Maize fields,1,3639.3333333333335,2798.25,1522.25,1760.1666666666663,1873.3333333333333,2249.0,2819.208333333333,3041.0,3200.0,3324.833333333333,0.07729555,0.2509701464123248,0.2856409,-0.061902948,0.2562627,0.2856409,0.1946100777548747,0.007994098,90064638.046875,0.5581186137046079,7626.810763888889,4.850151065396633,0.0312515660872726,103195719.58477785,0.008042324,430228092.1219618,0.5187090513382251,14931.47612847222,4.845337543309412,0.031252747,449894634.039917,0.008018211,37325630.19053819,0.7830371332785224,4600.192274305555,4.847744304353022,0.0347275199040515,85968676.93080902,37,0.6791292,270.0,0.0184039834104938,443100104.9474826,0.3794768212360223,11051.061197916668,4.198426408440518,0.3750001152720097,385501942.7781372
3326,Bareland,7,5241.0,5071.0,2202.0,2772.0,3448.0,3737.0,3873.0,4018.0,4054.0,4101.0,0.1622231,0.082819832,0.18873069,-0.12667988,0.08033541,0.18873069,0.071614796,0.007789894,1939187373.8576384,0.6243277256140982,27861.947916666668,4.876023746615451,0.021701543,2568477748.2756653,0.007603398,980947830.8871528,0.7492480383008768,19885.752604166668,4.890163467746664,0.022135517,1953283211.8312376,0.007688546,861828949.5017362,0.5900953436662214,18745.618923611117,4.882341494,0.0186633531257368,1046161108.57164,126,0.0,0.0,0.0147207754629629,497149774.34765625,0.8138848901870662,13941.171440972224,4.3429261754556325,0.3750000961840539,1347072719.3997805
2124,Mixed crop fields,3,2959.214285714286,2506.333333333333,1458.8181818181818,1659.142857142857,1728.5,2042.875,2441.0,2565.333333333333,2679.1428571428573,2778.333333333333,0.057989262,0.1894866185051091,0.22964141,-0.048773833,0.21001154,0.22964141,0.1465446907474286,0.007981289,553224604.4900173,0.7541213090827343,17286.186197916668,4.850752755657536,0.031252276,1147557051.3501663,0.007981289,7260632442.602429,0.7069543283798385,58258.30034722222,4.8507527556575365,0.031251025,12530384913.05536,0.008125965,165029965.46831593,0.6652454050011745,8871.321614583332,4.841125711483092,0.031256427,250618771.68611908,35,0.918628,47.697792,0.019636743,3359064694.302518,0.7755458856954466,33575.19314236111,4.116596532957745,0.4375000022786434,7630761902.994263
3082,Grass,8,3617.0,2824.0,1541.5,1748.0,1841.0,2177.0,2850.5,3090.5,3173.0,3356.5,0.09106757,0.2396507378247918,0.27209407,-0.09341059,0.25164542,0.27209407,0.183779895502995,0.008223922,710031650.0503471,0.3658659498608516,20749.176215277777,4.832702047830455,0.0347223733684414,561617817.7711487,0.008121067,1245039092.5781252,0.3869333434591598,25153.16579861112,4.837816415048128,0.035156422,1026202617.9274902,0.008011806,262226192.0564237,0.2717316136542262,12457.575520833332,4.8480451494834735,0.035157832,181037432.6809082,58,0.0,0.0,0.0192121340904706,371882327.7504341,0.5875613786709125,11642.713975694443,4.165531140695413,0.378906369,450167726.4519653
1764,Bareland,7,4343.5,3700.0,1967.5,2318.0,2503.0,2851.5,3422.0,3649.0,3803.0,3931.5,0.08331471,0.2223658323832165,0.24370198,-0.053485144,0.19905837,0.24370198,0.1644378169430609,0.007923268,17270789159.069447,0.573328407,88880.70746527781,4.858574729049272,0.031250119,20177884248.736115,0.007923268,8932628101.049911,0.7246129547678208,65358.75303819444,4.858574729049272,0.0312501446446263,16183577445.232178,0.008032528,11540791588.509546,0.5773073696364303,71657.54513888888,4.848345994613926,0.03125009,13603543952.38163,50,0.9195294,47.74889,0.018153061,7146063657.8329,0.7265448746647317,52712.22092013889,4.191807815570588,0.3975694461903341,13053680757.09842
184,Mixed crop fields,3,3019.0,2256.0,1382.0,1514.0,1530.0,1904.0,3054.0,3415.0,3548.0,3700.0,-0.029219663,0.4250160307790957,0.38804522,0.06230054,0.4008694,0.38804522,0.2983589550127322,0.008635344,233413735.6805556,0.3226414124596553,10971.940104166664,4.807431057,0.0347227358157423,173898699.89543152,0.007981289,2510062968.2152777,0.7250048576862895,39581.00520833334,4.8507527556575365,0.031250032,4601515751.967255,0.008853865,75334239.73220485,0.4987461181315181,5912.059461805557,4.786973588001848,0.064237184,74499212.86361694,22,6.8493595,63.306107,0.020326214072145,1417690040.9583333,0.7574408783457002,20939.014756944445,4.086874842894641,0.4409722372029049,2954318514.9068
